"picnum","ename","gname","sname","iname","bname","hname","cname","egoodrt","ggoodrt","sgoodrt","igoodrt","bgoodrt","hgoodrt","cgoodrt","enoname","gnoname","snoname","inoname","bnoname","hnoname","cnoname","ebadrt","gbadrt","sbadrt","ibadrt","bbadrt","hbadrt","cbadrt","etype","gtype","stype","itype","btype","htype","ctype","elex1","glex1","slex1","ilex1","blex1","hlex1","clex1","elex2","glex2","slex2","ilex2","blex2","hlex2","clex2","elex3","glex3","slex3","ilex3","blex3","hlex3","clex3","elex4","glex4","slex4","ilex4","blex4","hlex4","clex4","erttot","grttot","srttot","irttot","brttot","hrttot","crttot","erttar","grttar","srttar","irttar","brttar","hrttar","crttar","ert2","grt2","srt2","irt2","brt2","hrt2","crt2","ert3","grt3","srt3","irt3","brt3","hrt3","crt3","ert4","grt4","srt4","irt4","brt4","hrt4","crt4","esyll","gsyll","ssyll","isyll","bsyll","hsyll","csyll","echar","gchar","schar","ichar","bchar","hchar","lnefreq","lngfreq","lnsfreq","lnifreq","lnbfreq","lnhfreq","lncfreq"
"obj431","sun","sonne","sol","sole","sl^ntse","nap","tai4-iang2",1,0.97,1,1,0.92,0.96,0.96,0,0.03,0,0,0,0,0,0,0,0,0,0.08,0.04,0.04,1,1.7,1,1,2,3,1,1,1,1,1,0.98,0.96,1,0,0,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,750,768,797,889,718,765,762,750,768,797,887,720,765,NA,NA,NA,NA,969,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,2,3,5,3,4,7,3,5.03,4.522,6.36,3.367,5.85,6.547,6.064
"obj432","swan","schwan","cisne","cigno","lebed","hattyú","tian1-er2",0.94,1,0.92,0.88,0.98,0.96,0.94,0,0,0.04,0.08,0,0,0,0.06,0,0.04,0.04,0.02,0.04,0.06,3,1.7,4,4,4,2,3,0.75,1,0.61,0.86,0.92,0.98,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.39,0.14,0.08,0.02,0.26,1029,788,1259,1175,1086,918,1028,1049,788,1242,1195,1088,918,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970,NA,1285,1045,1065,889,1235,1,1,2,2,2,2,2,4,6,5,5,5,6,2.079,2.197,2.398,0,3.5,0,3.689
"obj433","sweater","pullover","suéter","maglione","pulover","pulóver","i1-fu2",0.94,0.93,1,1,0.92,0.98,0.98,0.02,0,0,0,0.02,0,0,0.04,0.07,0,0,0.06,0.02,0.02,4,3.3,6,10,6,3,6,0.55,0.96,0.76,0.58,0.46,0.86,0.51,0,0,0.02,0.16,0,0.12,0,0,0,0,0.1,0,0.02,0,0.45,0.04,0.22,0.16,0.54,0,0.49,1122,925,1187,1032,1184,993,1157,1122,924,1098,976,1077,1007,1017,NA,NA,1019,886,NA,907,NA,NA,NA,NA,1079,NA,889,NA,1122,968,1511,1353,1274,NA,1303,2,3,2,3,3,3,2,7,8,6,8,7,7,2.773,1.946,1.946,1.386,5.15,2.773,3.296
"obj434","swing","schaukel","columpio","altalena","ljulka","hinta","dang4-qiu1-qian1",0.98,1,0.94,1,0.98,0.98,0.92,0,0,0.06,0,0.02,0,0,0.02,0,0,0,0,0.02,0.08,2,1.7,1,3,2,1,3,0.74,1,1,0.92,0.98,1,0.76,0.27,0,0,0,0.02,0,0,0,0,0,0.06,0,0,0,0,0,0,0.02,0,0,0.24,939,914,875,949,1006,865,1098,942,914,875,937,996,865,1093,929,NA,NA,NA,1472,NA,NA,NA,NA,NA,1174,NA,NA,NA,NA,NA,NA,803,NA,NA,1114,1,2,3,4,2,2,3,5,8,8,8,6,5,2.944,0.693,1.946,0,4.15,0,0.693
"obj435","sword","degen","espada","spada","sabja","kard","jian4",1,0.97,1,1,0.98,1,0.94,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0.06,4,6.7,2,3,4,1,5,0.92,0.45,0.94,0.94,0.51,1,0.6,0,0,0.06,0,0,0,0.21,0.02,0,0,0.04,0.02,0,0,0.06,0.55,0,0.02,0.47,0,0.19,1082,1325,1169,1076,1281,910,1508,1084,1215,1153,1056,1232,910,1472,NA,NA,1409,NA,NA,NA,1572,1191,NA,NA,1325,1651,NA,NA,1024,1415,NA,1523,1319,NA,1549,1,2,3,2,2,2,1,5,5,6,5,5,4,2.89,0.693,3.829,1.386,3.25,3.045,0
"obj436","needle","spritze","jeringa","siringa","sprintsovka","injekcióstüü","zhen1-tung3",0.96,1,1,0.96,1,0.94,0.94,0.02,0,0,0.04,0,0,0,0.02,0,0,0,0,0.06,0.06,5,1.7,3,1,3,4,5,0.63,1,0.82,1,0.96,0.81,0.87,0.02,0,0,0,0,0,0,0.27,0,0,0,0,0.06,0,0.08,0,0.18,0,0.04,0.13,0.13,1184,962,984,966,1013,1005,992,1169,962,913,966,1007,1026,974,1298,NA,NA,NA,NA,NA,NA,1222,NA,NA,NA,NA,923,NA,1149,NA,1303,NA,1154,915,1115,2,2,3,3,3,5,2,6,7,7,7,11,11,2.833,2.197,1.386,0,3.1,0,2.197
"obj437","table","tisch","mesa","tavolo","masa","asztal","zhuo1-zi5",1,0.97,0.96,1,0.86,0.94,0.98,0,0,0,0,0,0,0,0,0.03,0.04,0,0.14,0.06,0.02,2,1.7,3,3,1,1,2,0.98,1,0.96,0.96,1,1,0.9,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0.02,0,0,0.1,848,785,857,856,947,801,986,852,785,832,844,947,801,992,NA,NA,NA,1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,NA,1433,726,NA,NA,936,2,1,2,3,2,2,2,5,5,4,6,4,6,5.464,4.625,6.153,4.094,5.85,5.849,4.533
"obj438","tail","pferdeschwanz","cola","coda","opashka","lófarok","ma3-ui3",0.96,0.93,0.98,0.88,0.96,0.88,0.88,0.02,0,0.02,0.06,0.02,0.02,0.02,0.02,0.07,0,0.06,0.02,0.1,0.1,6,6.7,4,3,4,3,8,0.77,0.54,0.59,0.77,0.79,0.64,0.57,0.1,0,0.35,0.21,0.1,0,0.21,0,0.07,0,0,0,0,0,0.13,0.39,0.06,0.02,0.1,0.36,0.23,1432,1501,1491,1391,1487,1487,1432,1383,1357,1443,1342,1510,1500,1398,1828,NA,1463,1525,1509,NA,1536,NA,1683,NA,NA,NA,NA,NA,1403,1664,2107,1829,1286,1464,1423,1,3,2,2,3,3,2,4,13,4,4,7,7,3.611,0.693,4.844,2.079,4.95,0,1.792
"obj439","tank","panzer","tanque","carro armato","tank","tank","zhan4-che1",0.84,0.97,0.82,0.96,0.92,0.94,0.96,0.12,0,0.14,0.02,0.04,0.02,0,0.04,0.03,0.04,0.02,0.04,0.04,0.04,5,1.7,7,4,1,1,4,0.91,1,0.54,0.94,1,1,0.67,0,0,0.22,0.02,0,0,0.21,0,0,0,0,0,0,0.1,0.1,0,0.24,0.04,0,0,0.02,1181,1036,1426,1109,936,927,1082,1155,1036,1267,1082,936,927,1055,NA,NA,1520,1525,NA,NA,1166,NA,NA,NA,NA,NA,NA,1037,1435,NA,1689,1507,NA,NA,1319,1,2,2,5,1,1,2,4,6,6,12,4,4,3.689,2.944,2.565,0,3.1,0,2.833
"obj440","taperecorder","kassettenrekorder","grabadora","registratore","kasetofon","magnó","lu4-in1-ji1",0.96,0.87,0.94,0.96,0.86,0.96,0.66,0.04,0.1,0.02,0,0.04,0,0.18,0,0.03,0.04,0.04,0.1,0.04,0.16,6,10,5,5,3,8,6,0.75,0.69,0.79,0.75,0.86,0.79,0.82,0.15,0.12,0,0.02,0,0.13,0,0.04,0.12,0.17,0.19,0,0.04,0.03,0.06,0.08,0.04,0.04,0.14,0.04,0.15,1017,1365,1336,1259,1603,1316,1908,1009,1420,1267,1130,1594,1225,1884,1032,1095,NA,1527,NA,1738,NA,1119,1087,1643,1671,NA,1588,2245,1021,1684,1391,1587,1661,1515,1972,4,6,4,5,4,2,3,12,17,9,12,9,5,1.099,0,1.386,1.946,5.35,0,2.197
"obj441","teapot","kanne","cafetera","teiera","chajnik","teáskanna","cha2-hu2",1,1,0.92,0.88,0.94,0.9,0.94,0,0,0.04,0.1,0.04,0.02,0,0,0,0.04,0.02,0.02,0.08,0.06,8,5,6,8,3,7,4,0.44,0.57,0.57,0.61,0.89,0.36,0.7,0.34,0.43,0,0,0,0.58,0.28,0.08,0,0,0.07,0,0,0,0.14,0,0.43,0.32,0.11,0.07,0.02,1302,1073,1355,1415,1374,1297,1225,1085,974,1172,1317,1360,1273,1237,1480,1201,NA,NA,NA,1303,1182,1573,NA,NA,2198,NA,NA,NA,1400,NA,1593,1435,1499,1377,1415,2,2,4,3,2,4,2,6,5,8,6,7,9,1.609,1.386,1.792,0,4,0,3.555
"obj442","tear","traene","lágrima","lacrima","s^lza","könny","ian3-lei4",0.96,0.97,0.94,0.96,0.88,0.94,0.98,0.02,0,0.04,0,0.04,0,0,0.02,0.03,0.02,0.04,0.08,0.06,0.02,8,10,7,8,5,6,11,0.5,0.66,0.75,0.79,0.73,0.51,0.45,0.08,0,0.04,0.02,0.09,0.21,0.02,0,0,0,0.02,0,0,0,0.42,0.34,0.21,0.17,0.18,0.28,0.53,1186,1246,1198,1226,1466,1212,1324,1134,1128,1163,1177,1352,1176,1141,1044,NA,1226,1190,1569,1251,1154,NA,NA,NA,1834,NA,NA,NA,1278,1470,1317,1391,1874,1248,1484,1,2,3,3,2,1,2,4,5,7,7,5,5,4.094,3.497,2.996,0,4.35,4.025,5.011
"obj443","teepee","zelt","casa","tenda","palatka","sátor","zhang4-peng2",0.94,0.97,0.56,1,0.88,0.92,0.72,0.02,0,0.38,0,0.08,0.02,0.22,0.04,0.03,0.06,0,0.04,0.06,0.06,4,6.7,12,5,8,4,8,0.7,0.69,0.21,0.8,0.59,0.8,0.81,0,0.21,0.29,0.16,0.05,0.15,0.08,0.02,0.03,0.25,0,0,0.02,0,0.28,0.07,0.25,0.04,0.36,0.02,0.11,1214,1271,1814,1312,1790,1228,1903,1167,1153,2392,1240,1552,1125,1859,NA,1438,1673,1619,2172,1530,1918,1763,1354,1671,NA,NA,1551,NA,1292,1906,1621,1528,2129,2581,2213,2,1,2,2,3,2,2,6,4,4,5,7,5,0,2.398,7.482,2.639,3.75,3.091,0
"obj444","teeth","gebiss","dentadura","dentiera","chene","fogsor","ia2-chi3",0.96,1,0.98,0.98,0.92,0.98,0.94,0.02,0,0.02,0,0,0,0,0.02,0,0,0.02,0.08,0.02,0.06,2,3.3,5,3,4,4,4,0.79,0.97,0.61,0.9,0.76,0.88,0.64,0,0,0.02,0.1,0,0.08,0.28,0.21,0.03,0,0,0,0.04,0,0,0,0.37,0,0.24,0,0.09,1009,856,1055,954,1228,972,1026,949,851,989,904,1195,957,853,NA,NA,723,1397,NA,1014,1138,1237,993,NA,NA,NA,1196,NA,NA,NA,1185,NA,1332,NA,1959,1,2,4,3,2,2,2,5,5,9,8,5,6,1.386,1.946,3.367,0,3.55,0,2.773
"obj445","telephone","telefon","teléfono","telefono","telefon","telefon","dian4-hua4",1,0.97,1,0.98,0.98,0.98,1,0,0,0,0,0,0,0,0,0.03,0,0.02,0.02,0.02,0,2,1.7,1,1,1,1,1,0.72,1,1,1,1,1,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,706,730,713,783,687,704,752,706,730,713,783,687,704,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,3,2,9,7,8,8,7,7,4.663,5.263,5.231,5.088,6.4,4.277,6.975
"obj446","telescope","fernrohr","telescopio","cannocchiale","teleskop","távcsöö","uang4-yuan3-jing4",0.98,0.93,0.82,0.86,0.82,1,0.94,0.02,0,0.12,0.06,0.1,0,0,0,0.07,0.06,0.08,0.08,0,0.06,2,5,3,3,4,4,2,0.98,0.71,0.93,0.49,0.63,0.82,0.98,0,0,0,0,0,0.1,0.02,0,0.18,0,0.23,0.27,0.08,0,0.02,0.11,0.07,0.28,0.1,0,0,1035,1290,1207,1192,1427,1102,941,1011,1221,1199,1161,1259,1069,931,NA,NA,NA,NA,NA,1155,1405,NA,1516,NA,1200,1592,1378,NA,2178,1377,1305,1241,2068,NA,NA,3,2,4,4,3,2,3,9,8,10,12,8,6,2.197,1.099,2.197,0,2.6,0,4.673
"obj447","tv","fernseher","televisión","televisore","televisor","tévé","dian4-shi4",0.98,0.93,0.98,0.98,1,1,0.92,0,0,0,0.02,0,0,0,0.02,0.07,0.02,0,0,0,0.08,2,3.3,3,3,1,2,4,0.61,0.96,0.84,0.69,1,0.74,0.52,0,0.04,0.16,0.27,0,0,0.44,0.39,0,0,0.04,0,0.26,0,0,0,0,0,0,0,0.04,799,741,775,852,844,843,866,786,736,765,830,844,823,897,NA,857,830,845,NA,NA,813,818,NA,NA,1274,NA,899,NA,NA,NA,NA,NA,NA,NA,1032,2,3,4,5,4,2,2,2,9,10,10,9,4,0,1.386,5.485,3.219,6.25,0,4.205
"obj448","tennisracket","tennisschlaeger","raqueta","racchetta","raketa","teniszütöö","uang3-qiu2-pai1",1,1,0.96,0.96,0.88,0.94,0.98,0,0,0,0.04,0.04,0,0,0,0,0.04,0,0.08,0.06,0.02,3,5,3,2,8,3,7,0.56,0.7,0.9,0.75,0.36,0.92,0.53,0.42,0.17,0.08,0.25,0.36,0.09,0.12,0,0,0,0,0.05,0,0,0.02,0.13,0.02,0,0.23,0,0.35,911,1025,910,890,1476,849,1075,963,1021,901,915,1623,817,963,834,1036,1014,817,1343,1199,1195,NA,NA,NA,NA,1559,NA,NA,1098,1033,862,NA,1436,NA,1204,4,4,3,3,3,4,3,12,14,7,9,6,9,0,0.693,1.609,0,3.6,0,2.944
"obj449","tent","zelt","casa de campaña","tenda","palatka","sátor","zhang4-peng2",0.98,0.97,0.92,1,1,0.96,0.94,0,0,0.08,0,0,0,0,0.02,0.03,0,0,0,0.04,0.06,1,1.7,10,3,1,1,1,1,1,0.63,0.94,1,1,1,0,0,0.13,0.04,0,0,0,0,0,0.09,0.02,0,0,0,0,0,0.15,0,0,0,0,744,785,1381,823,866,781,901,744,785,1344,797,866,781,901,NA,NA,1289,872,NA,NA,NA,NA,NA,1626,1945,NA,NA,NA,NA,NA,1478,NA,NA,NA,NA,1,1,6,2,3,2,2,4,4,13,5,7,5,3.807,2.398,0,2.639,3,3.091,2.197
"obj450","thermos","thermoskanne","termo","thermos","termos","termosz","shui3-hu2",0.92,0.83,0.86,0.88,0.88,0.88,0.78,0.04,0.1,0.12,0.1,0.08,0.06,0.16,0.04,0.07,0.02,0.02,0.04,0.06,0.06,5,5,5,7,2,3,13,0.87,0.92,0.81,0.82,0.98,0.96,0.41,0,0,0.02,0,0,0,0.39,0,0.04,0,0,0,0,0,0.13,0.04,0.16,0.18,0.02,0.05,0.21,1287,1272,1525,1465,1369,1260,1497,1289,1248,1494,1454,1350,1266,1431,NA,NA,1853,NA,NA,NA,1334,NA,1019,NA,NA,NA,NA,NA,1276,2057,1630,1515,2221,1134,1936,2,4,2,2,2,2,2,7,12,5,7,6,7,1.099,0,0.693,0,3.7,0,1.946
"obj451","thimble","fingerhut","dedal","ditale","napr^stnik","gyüüszüü","bei1-zi5",0.98,1,0.88,0.86,0.78,0.94,0.68,0.02,0,0.12,0.1,0.18,0,0.28,0,0,0,0.04,0.04,0.06,0.04,5,6.7,5,1,6,2,15,0.9,0.8,0.82,1,0.72,0.94,0.32,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.1,0.2,0.18,0,0.28,0.06,0.59,1270,1261,1244,1188,1519,1019,1706,1198,1235,1203,1188,1414,979,1089,NA,NA,NA,NA,NA,NA,2836,NA,NA,NA,NA,NA,NA,NA,1900,1363,1429,NA,1787,1619,1875,2,3,2,3,3,2,2,7,9,5,6,10,6,0,0,0.693,0,2.65,0,1.946
"obj452","thumb","daumen","dedo","pollice","palets","hüvelykujj","mu3-zhi3",1,0.97,1,0.96,0.98,0.9,0.94,0,0,0,0.02,0,0,0,0,0.03,0,0.02,0.02,0.1,0.06,3,3.3,5,4,4,6,5,0.96,0.97,0.68,0.52,0.67,0.58,0.43,0.04,0,0,0.04,0,0.38,0.38,0,0,0,0.42,0,0,0,0,0.03,0.32,0.02,0.33,0.04,0.19,870,959,1139,1103,1280,1175,1088,870,952,1117,1231,1377,1176,1013,884,NA,NA,918,NA,1169,1195,NA,NA,NA,919,NA,NA,NA,NA,1174,1188,1932,1081,1214,1040,1,2,2,3,2,3,2,5,6,4,7,6,10,3.332,2.565,4.883,1.386,4.15,0,2.197
"obj453","tie","schlips","corbata","cravatta","vratovr^zka","nyakkendöö","ling3-dai4",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.3,1,1,1,1,1,0.98,0.7,1,1,1,1,1,0.02,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,760,899,780,866,971,769,874,758,911,780,866,971,769,874,848,NA,NA,NA,NA,NA,NA,NA,873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,4,3,2,3,7,7,8,11,9,3.555,1.386,3.951,0,3.8,3.178,2.773
"obj454","tiger","tiger","tigre","tigre","tig^r","tigris","lao3-hu3",0.94,0.93,0.98,0.94,0.86,0.98,0.92,0.04,0,0.02,0.04,0.02,0.02,0,0.02,0.07,0,0.02,0.12,0,0.08,4,6.7,3,3,5,5,6,0.92,0.89,0.94,0.96,0.88,0.92,0.78,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0.09,0.11,0.06,0.04,0.12,0.08,0.17,1077,1347,1269,1185,1410,1142,1188,1072,1322,1251,1165,1357,1120,1128,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,891,1137,1562,1534,1637,1809,1391,1408,2,2,2,2,2,2,2,5,5,5,5,5,6,2.565,2.197,2.708,0,2.9,0,5.215
"obj455","tire","reifen","llanta","ruota","guma","kerék","lun2-tai1",1,0.97,0.98,0.98,0.94,0.98,0.98,0,0,0,0,0.02,0,0,0,0.03,0.02,0.02,0.04,0.02,0.02,2,5,3,4,4,8,4,0.9,0.52,0.92,0.76,0.81,0.65,0.82,0,0.07,0,0,0.13,0.16,0.18,0.1,0,0.08,0.25,0,0.12,0,0,0.41,0,0,0.06,0.06,0,805,984,826,894,1088,1017,765,804,966,817,830,1075,909,744,NA,1206,NA,NA,1277,1314,856,813,NA,919,1093,NA,1063,NA,NA,970,NA,NA,874,1284,NA,2,2,2,2,2,2,2,4,6,6,5,4,5,2.485,1.946,0.693,1.792,4.4,3.401,3.135
"obj456","toaster","toaster","tostador","tostapane","toster","kenyérpirító","kao3-mian4-bao1-ji1",1,0.97,0.96,0.82,0.86,0.96,0.92,0,0,0.02,0.16,0.1,0,0.02,0,0.03,0.02,0.02,0.04,0.04,0.06,3,3.3,3,3,5,7,5,0.96,0.97,0.94,0.88,0.86,0.58,0.85,0.02,0,0.06,0.02,0,0.35,0.07,0,0.03,0,0,0,0,0,0.02,0,0,0.1,0.14,0.06,0.09,855,1083,1145,1298,1468,1334,1238,860,1063,1150,1281,1328,1192,1247,799,NA,1068,1798,NA,1499,1406,NA,1667,NA,NA,NA,NA,NA,684,NA,NA,1320,2333,1721,1027,2,2,3,4,2,5,4,7,7,8,9,6,12,0.693,0,0,0,4.45,0,0
"obj457","toe","zehen","dedos","alluce","pr^sti","lábujj","jiao3-zhi3",0.88,0.77,0.86,0.8,0.68,0.88,0.74,0.1,0.23,0.14,0.14,0.26,0.06,0.14,0.02,0,0,0.06,0.06,0.06,0.12,6,16.7,9,8,8,10,9,0.52,0.22,0.58,0.35,0.47,0.48,0.27,0.39,0.48,0.37,0,0.21,0.41,0.22,0,0.09,0,0.53,0,0,0,0.09,0.22,0.05,0.13,0.32,0.11,0.51,1304,1630,1531,1839,1690,1674,1859,1211,1665,1499,2002,1552,1407,1886,1343,1491,1626,NA,1857,1810,2235,NA,1581,NA,1754,NA,NA,NA,1678,1920,1171,1737,1784,2305,1687,1,2,2,3,2,2,2,3,5,5,6,6,6,3.401,0,5.308,0,5.15,0,3.135
"obj458","toilet","toilette","baño","water","toaletna chinija","vécé","ma3-tung3",1,1,0.96,0.9,0.98,0.96,1,0,0,0.02,0.04,0,0,0,0,0,0.02,0.06,0.02,0.04,0,1,6.7,9,6,5,3,1,1,0.8,0.27,0.53,0.49,0.96,1,0,0,0,0,0.45,0,0,0,0.17,0.6,0.38,0,0.04,0,0,0.03,0.13,0.09,0.06,0,0,825,1105,1467,1386,1471,1029,897,825,1093,1110,1177,1433,999,897,NA,NA,NA,NA,1514,NA,NA,NA,1058,1515,1588,NA,1728,NA,NA,1635,2010,1782,1453,NA,NA,2,4,2,2,7,2,2,6,8,4,5,15,4,3.367,2.398,4.997,0,4.9,0,3.178
"obj459","tomato","tomate","tomate","pomodoro","domat","paradicsom","fan1-qie2",1,0.97,0.96,0.98,0.94,1,0.94,0,0,0.02,0.02,0.04,0,0,0,0.03,0.02,0,0.02,0,0.06,2,5,4,5,2,4,5,0.98,0.93,0.9,0.78,0.98,0.94,0.72,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.02,0.07,0.06,0.22,0.02,0.06,0.28,981,1161,1073,1221,1203,960,1368,962,1129,1023,1155,1207,919,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254,NA,NA,NA,NA,1930,1591,1658,1450,1010,1603,1449,3,3,3,4,2,4,2,6,6,6,8,5,10,2.708,1.792,2.485,2.079,5.45,2.773,3.045
"obj460","grave","grab","tumba","tomba","grob","sír","mu4-bei1",1,1,0.98,0.98,0.92,0.96,0.92,0,0,0.02,0.02,0.04,0.02,0,0,0,0,0,0.04,0.02,0.08,8,5,9,3,5,6,4,0.62,0.87,0.8,0.84,0.85,0.77,0.67,0,0,0,0,0,0.19,0,0.12,0,0.06,0,0,0,0,0.26,0.13,0.14,0.16,0.15,0.04,0.33,1364,1105,1268,1142,1358,1229,1214,1228,1128,1278,1140,1308,1186,1253,NA,NA,NA,NA,NA,1405,NA,1390,NA,1095,NA,NA,NA,NA,1676,956,1287,1150,1637,1231,1135,1,1,2,2,1,1,2,5,4,5,5,4,3,3.091,3.807,4.127,2.197,4.3,2.833,3.664
"obj461","toothbrush","zahnbuerste","cepillo de dientes","spazzolino","chetka za z^bi","fogkefe","ia2-shua1",1,1,1,0.98,0.96,1,0.96,0,0,0,0,0.02,0,0,0,0,0,0.02,0.02,0,0.04,1,1.7,3,3,2,1,1,1,1,0.58,0.84,0.69,1,1,0,0,0.42,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,811,850,904,937,989,817,879,811,850,893,930,1017,817,879,NA,NA,920,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,2,3,6,4,5,3,2,10,10,16,10,12,7,1.099,0.693,0,0,5.15,0,2.833
"obj462","top","kreisel","trompo","trottola","pumpal","búgócsiga","tuo2-luo2",0.84,1,1,0.9,0.82,0.82,0.94,0.16,0,0,0.1,0.16,0.12,0,0,0,0,0,0.02,0.06,0.06,6,5,2,3,2,5,3,0.86,0.93,0.96,0.96,0.9,0.63,0.96,0.07,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0.07,0.03,0.04,0.04,0.1,0.34,0.04,1226,1157,876,1298,1219,1608,1048,1083,1183,891,1283,1197,1660,1035,1850,658,NA,NA,NA,1064,NA,NA,NA,NA,NA,NA,NA,NA,2311,928,508,1612,1423,1550,1333,1,2,2,3,2,4,2,3,7,6,8,6,9,5.153,1.792,1.099,0,2.75,0,1.792
"obj463","towel","handtuch","toalla","asciugamano","k^rpa","törülközöö","mao2-jin1",0.98,0.97,0.96,0.94,0.92,0.98,0.86,0,0.03,0.02,0.02,0.06,0,0.04,0.02,0,0.02,0.04,0.02,0.02,0.1,3,3.3,4,5,10,3,6,0.8,0.83,0.75,0.7,0.5,0.96,0.42,0,0,0,0.04,0.02,0,0,0,0,0,0,0.33,0,0,0.2,0.17,0.25,0.26,0.15,0.04,0.58,973,1088,1204,1231,1473,1091,1202,990,1079,1153,1216,1411,1100,1151,NA,NA,NA,1538,1597,NA,NA,NA,NA,NA,NA,1240,NA,NA,908,1135,1357,1223,2160,887,1240,2,2,3,5,2,4,2,5,8,6,11,5,9,3.135,1.609,3.497,2.303,5.2,3.045,1.386
"obj464","railroadtracks","schiene","vías","rotaie","relsi","sín","tie3-gui3",1,0.93,0.9,0.9,0.92,0.96,0.96,0,0.07,0.06,0.06,0,0,0,0,0,0.04,0.04,0.08,0.04,0.04,10,13.3,11,6,7,7,4,0.28,0.32,0.29,0.33,0.83,0.77,0.85,0.68,0.43,0.4,0.09,0.09,0.15,0.15,0,0,0.2,0,0,0.02,0,0.04,0.25,0.11,0.58,0.09,0.06,0,1056,1171,1443,1172,1204,971,961,957,1015,1302,1224,1165,961,953,1054,1295,1393,943,1054,1028,1008,NA,NA,1760,NA,NA,1344,NA,1788,1158,1415,1176,1718,835,NA,3,2,2,3,2,1,2,14,7,4,6,5,3,0,2.197,3.951,0,4.55,2.944,2.708
"obj465","tractor","traktor","tractor","trattore","traktor","traktor","che1-zi5",0.92,1,0.92,0.96,0.92,0.94,0.84,0.04,0,0.04,0.02,0.06,0.02,0.04,0.04,0,0.04,0.02,0.02,0.04,0.12,4,5,5,6,5,5,13,0.87,0.87,0.78,0.77,0.83,0.79,0.38,0,0,0,0,0.04,0,0.38,0,0.1,0,0,0,0,0.02,0.13,0.03,0.22,0.23,0.13,0.21,0.21,1276,1141,1334,1445,1304,1164,1629,1216,1173,1339,1422,1201,1116,1745,NA,NA,NA,NA,1779,NA,1551,NA,868,NA,NA,NA,NA,1715,1673,1111,1313,1522,1791,1340,1551,2,2,2,3,2,2,2,7,7,7,8,7,7,2.485,2.944,1.792,0,3.6,0,5.775
"obj466","stoplight","ampel","semáforo","semaforo","svetofar","lámpa","hung2-lyu4-deng1",1,1,1,0.98,1,0.86,1,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0.12,0,7,3.3,1,1,1,6,4,0.62,0.97,1,1,1,0.51,0.92,0.32,0.03,0,0,0,0.44,0,0.04,0,0,0,0,0.05,0.06,0.02,0,0,0,0,0,0.02,1047,849,888,831,916,1174,1177,1021,838,888,831,916,1072,1100,1110,1166,NA,NA,NA,1225,NA,981,NA,NA,NA,NA,1811,2089,971,NA,NA,NA,NA,NA,1973,2,2,4,4,3,2,3,9,5,8,8,8,5,0,1.099,2.565,2.197,5.6,4.043,3.258
"obj467","train","zug","tren","treno","vlak","vonat","huo3-che1",0.96,0.97,1,1,0.94,0.98,1,0,0,0,0,0.02,0,0,0.04,0.03,0,0,0.04,0.02,0,1,6.7,2,2,2,4,3,1,0.55,0.92,0.98,0.98,0.92,0.96,0,0,0,0,0,0,0,0,0.35,0.08,0,0,0.06,0,0,0.1,0,0.02,0.02,0.02,0.04,838,1229,925,955,1110,898,877,838,1204,895,951,1096,900,876,NA,NA,NA,NA,NA,NA,NA,NA,1173,1272,NA,NA,926,NA,NA,1546,NA,1190,1733,716,924,1,1,1,2,1,2,2,5,3,4,5,4,5,4.407,4.796,4.71,3.434,5.3,4.205,5.501
